,Unnamed: 0,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,predicted_value
1054,3893,-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,189800.0,<1H OCEAN,236729.0
1055,15138,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,184600.0,<1H OCEAN,169563.0
1056,262,-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,129100.0,NEAR BAY,125191.0
1057,15970,-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,181900.0,NEAR BAY,246956.12
1058,799,-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,134900.0,NEAR BAY,196749.0
1059,5217,-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,87500.0,<1H OCEAN,116198.02
1060,11571,-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,191900.0,<1H OCEAN,213966.0
1061,8989,-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,397000.0,<1H OCEAN,331725.06
1062,5175,-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,88800.0,<1H OCEAN,101628.0
1063,12895,-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,183200.0,INLAND,128874.0
1064,301,-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,93800.0,NEAR BAY,161167.0
1065,17999,-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,277300.0,<1H OCEAN,283506.0
1066,11977,-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,128500.0,INLAND,136609.0
1067,2592,-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,92600.0,NEAR OCEAN,95119.0
1068,12367,-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,115100.0,INLAND,153107.02
1069,1034,-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,123800.0,INLAND,145871.0
1070,3747,-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,330900.0,<1H OCEAN,309708.0
1071,19293,-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,178500.0,<1H OCEAN,186891.01
1072,9145,-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,195300.0,<1H OCEAN,225409.0
1073,628,-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,262500.0,NEAR BAY,290168.05
1074,9206,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,94400.0,INLAND,117299.0
1075,17587,-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,310100.0,<1H OCEAN,292051.04
1076,15237,-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,500001.0,NEAR OCEAN,316361.03
1077,2928,-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,46700.0,INLAND,58374.0
1078,10489,-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,183300.0,<1H OCEAN,217428.21
1079,3118,-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,54300.0,INLAND,69170.94
1080,5506,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,450000.0,<1H OCEAN,305537.07
1081,15864,-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,320000.0,NEAR BAY,296421.02
1082,2225,-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,188300.0,INLAND,227766.0
1083,16577,-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,117600.0,INLAND,126488.0
1084,4179,-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,138900.0,<1H OCEAN,152004.0
1085,14757,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,93200.0,NEAR OCEAN,120238.0
1086,15482,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,174600.0,<1H OCEAN,184572.0
1087,6266,-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,160200.0,<1H OCEAN,158437.0
1088,9101,-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,132700.0,INLAND,134146.0
1089,3793,-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,262500.0,<1H OCEAN,294908.02
1090,13954,-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,108400.0,INLAND,135537.0
1091,18786,-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,76400.0,INLAND,90415.0
1092,12555,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,56700.0,INLAND,71850.0
1093,6796,-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,191700.0,<1H OCEAN,198290.0
1094,3668,-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,181900.0,<1H OCEAN,185081.0
1095,12833,-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,105200.0,INLAND,111648.0
1096,9468,-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,93600.0,<1H OCEAN,100787.0
1097,10527,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,453800.0,<1H OCEAN,470809.6
1098,12534,-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,123100.0,INLAND,90939.0
1099,14392,-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,252700.0,NEAR OCEAN,254019.0
1100,7656,-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,117400.0,<1H OCEAN,198274.0
1101,11406,-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,290900.0,<1H OCEAN,177798.0
1102,14394,-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,226000.0,NEAR OCEAN,253218.0
1103,16336,-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,146000.0,INLAND,133788.0
1104,12055,-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,110600.0,INLAND,122374.0
1105,14550,-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,294400.0,NEAR OCEAN,285752.06
1106,19690,-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,98800.0,INLAND,122967.0
1107,11222,-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,212500.0,<1H OCEAN,195305.0
1108,18982,-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,139700.0,INLAND,157470.0
1109,3859,-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,279400.0,<1H OCEAN,278443.02
1110,10151,-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,337900.0,<1H OCEAN,285222.02
1111,9332,-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,292000.0,NEAR OCEAN,340727.04
1112,2475,-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,39200.0,INLAND,65819.0
1113,11286,-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,190600.0,<1H OCEAN,206769.0
1114,11620,-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,329700.0,<1H OCEAN,345205.0
1115,16263,-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,59300.0,INLAND,69219.0
1116,9675,-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,242700.0,INLAND,144001.0
1117,19704,-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,92900.0,INLAND,113812.0
1118,14073,-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,128100.0,NEAR OCEAN,124565.0
1119,15131,-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,127000.0,<1H OCEAN,127806.0
1120,20445,-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,242600.0,<1H OCEAN,264328.02
1121,15785,-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,275000.0,NEAR BAY,269989.06
1122,14374,-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,383600.0,NEAR OCEAN,380083.09
1123,16635,-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,317700.0,NEAR OCEAN,256670.0
1124,11426,-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,239200.0,<1H OCEAN,226624.01
1125,523,-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,241000.0,NEAR BAY,183662.01
1126,12876,-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,96500.0,INLAND,126402.0
1127,9375,-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,349200.0,NEAR BAY,382403.11
1128,19657,-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0,INLAND,112922.0
1129,8510,-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,237500.0,<1H OCEAN,212549.01
1130,9040,-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,144000.0,INLAND,136583.0
1131,3077,-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,84000.0,INLAND,95851.0
1132,5841,-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,272500.0,<1H OCEAN,253392.02
1133,3882,-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,195400.0,<1H OCEAN,218943.03
1134,4267,-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,262500.0,<1H OCEAN,193343.01
1135,9773,-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,100500.0,<1H OCEAN,152677.0
1136,7739,-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,242400.0,<1H OCEAN,230795.0
1137,11972,-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,98300.0,INLAND,106240.0
1138,9399,-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,463500.0,NEAR BAY,457089.48
1139,19673,-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,126800.0,INLAND,150248.0
1140,4590,-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,187500.0,<1H OCEAN,232831.0
1141,20307,-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,146100.0,NEAR OCEAN,278736.01
1142,18147,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,370100.0,<1H OCEAN,304681.02
1143,466,-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,191700.0,NEAR BAY,223310.0
1144,7781,-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,157700.0,<1H OCEAN,193696.0
1145,4067,-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,500001.0,<1H OCEAN,471296.68
1146,8900,-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,500001.0,<1H OCEAN,486333.88
1147,14158,-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,155400.0,NEAR OCEAN,192544.0
1148,20501,-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,335000.0,<1H OCEAN,310311.07
1149,4520,-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,135400.0,<1H OCEAN,165358.0
1150,1539,-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,312700.0,NEAR BAY,287084.01
1151,10330,-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,300700.0,<1H OCEAN,297948.0
1152,12170,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,71300.0,INLAND,106677.0
1153,126,-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,295200.0,NEAR BAY,346835.01
1154,2697,-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,71100.0,INLAND,86191.0
1155,6669,-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,325600.0,INLAND,334789.0
1156,13975,-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,89000.0,INLAND,96676.0
1157,18311,-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,373100.0,NEAR BAY,363966.15
1158,14412,-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,356500.0,NEAR OCEAN,272835.05
1159,3837,-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,215500.0,<1H OCEAN,205564.0
1160,19534,-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,81300.0,INLAND,89140.0
1161,13674,-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,138200.0,INLAND,107225.0
1162,9643,-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,82000.0,INLAND,74477.0
1163,14975,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,150100.0,NEAR OCEAN,159704.0
1164,20587,-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,70300.0,INLAND,98060.0
1165,13842,-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,91700.0,INLAND,102275.01
1166,12634,-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,78800.0,INLAND,99714.0
1167,3622,-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,157600.0,<1H OCEAN,182096.0
1168,6746,-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,270500.0,<1H OCEAN,259846.01
1169,10094,-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,185200.0,<1H OCEAN,181162.0
1170,6862,-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,237200.0,<1H OCEAN,253047.0
1171,20372,-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,410700.0,<1H OCEAN,267403.03
1172,12175,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,83000.0,INLAND,104324.0
1173,11102,-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,223900.0,<1H OCEAN,199251.0
1174,16371,-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,102800.0,INLAND,121579.0
1175,6303,-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,171900.0,<1H OCEAN,183243.0
1176,14384,-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0,NEAR OCEAN,313643.04
1177,2554,-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,72200.0,NEAR OCEAN,75909.0
1178,7772,-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,165000.0,<1H OCEAN,188840.0
1179,576,-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,341600.0,NEAR BAY,362756.1
1180,19707,-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,115200.0,INLAND,139179.0
1181,14312,-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,77300.0,NEAR OCEAN,89768.0
1182,15007,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,154200.0,<1H OCEAN,150027.01
1183,10670,-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,500001.0,<1H OCEAN,461072.49
1184,14668,-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,173800.0,NEAR OCEAN,165543.0
1185,4514,-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,136300.0,<1H OCEAN,141536.0
1186,1224,-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,122300.0,INLAND,125829.0
1187,7355,-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,164200.0,<1H OCEAN,160521.0
1188,10541,-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,454100.0,<1H OCEAN,263255.04
1189,13837,-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,98500.0,INLAND,120351.0
1190,3729,-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,382400.0,<1H OCEAN,361916.06
1191,17275,-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,281300.0,NEAR OCEAN,273848.08
1192,15262,-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,220900.0,NEAR OCEAN,317473.07
1193,3445,-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,153800.0,<1H OCEAN,158979.0
1194,9033,-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,500001.0,NEAR OCEAN,467741.65
1195,374,-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,122000.0,NEAR BAY,140223.0
1196,19653,-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,76400.0,INLAND,75861.0
1197,5764,-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,208300.0,<1H OCEAN,231185.0
1198,19166,-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,114100.0,<1H OCEAN,141054.0
1199,10332,-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,500001.0,<1H OCEAN,434969.17
1200,9273,-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,423200.0,<1H OCEAN,342949.09
1201,4750,-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,172700.0,<1H OCEAN,184125.0
1202,2503,-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,63000.0,INLAND,61180.0
1203,10885,-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,161700.0,<1H OCEAN,192982.0
1204,1193,-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,73800.0,INLAND,69525.0
1205,6277,-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,162900.0,<1H OCEAN,182700.0
1206,17406,-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,120600.0,<1H OCEAN,170865.0
1207,14068,-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,116100.0,NEAR OCEAN,128627.0
1208,12105,-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,101600.0,INLAND,120430.0
1209,6467,-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,252200.0,INLAND,246082.0
1210,8077,-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,290000.0,NEAR OCEAN,235565.01
1211,13490,-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,112300.0,INLAND,114834.0
1212,16250,-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,54400.0,INLAND,74340.0
1213,2513,-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,67500.0,INLAND,64912.0
1214,8894,-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,442100.0,<1H OCEAN,444591.24
1215,10507,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,341400.0,<1H OCEAN,326479.0
1216,3275,-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,80700.0,INLAND,120779.0
1217,1892,-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,103600.0,INLAND,128722.0
1218,16525,-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,101500.0,INLAND,102622.0
1219,13550,-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,67000.0,INLAND,77342.0
1220,8620,-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,333800.0,<1H OCEAN,332468.02
1221,12248,-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,105100.0,INLAND,105473.0
1222,6976,-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,197100.0,<1H OCEAN,201550.0
1223,12994,-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,112800.0,INLAND,161658.0
1224,768,-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,190600.0,NEAR BAY,191621.0
1225,16258,-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,62300.0,INLAND,89371.0
1226,11894,-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,122500.0,INLAND,110233.0
1227,7560,-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,118100.0,<1H OCEAN,129782.0
1228,8949,-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,473000.0,<1H OCEAN,435920.26
1229,8345,-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,186200.0,<1H OCEAN,150478.0
1230,5593,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,163100.0,<1H OCEAN,170357.0
1231,2110,-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,55400.0,INLAND,68123.0
1232,18911,-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,131600.0,NEAR BAY,168618.0
1233,20025,-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,62900.0,INLAND,66624.0
1234,19664,-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,122400.0,INLAND,142287.0
1235,18633,-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,390000.0,NEAR OCEAN,311004.03
1236,18321,-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY,457587.6
1237,11624,-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,159600.0,<1H OCEAN,226552.0
1238,18976,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,134800.0,INLAND,147598.0
1239,17940,-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,257600.0,<1H OCEAN,252656.0
1240,11483,-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,342800.0,<1H OCEAN,324018.01
1241,8518,-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,220600.0,<1H OCEAN,244532.02
1242,1503,-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,144600.0,NEAR BAY,179885.0
1243,5734,-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,429100.0,<1H OCEAN,293764.09
1244,12800,-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,60900.0,INLAND,107096.0
1245,14306,-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,87500.0,NEAR OCEAN,86533.0
1246,15958,-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,231600.0,NEAR OCEAN,238531.0
1247,12594,-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,130600.0,INLAND,115943.0
1248,3602,-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,238200.0,<1H OCEAN,230391.0
1249,700,-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,340000.0,NEAR BAY,300382.0
1250,10354,-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,186400.0,<1H OCEAN,242710.07
1251,6743,-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,279900.0,INLAND,260566.0
1252,7032,-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,192100.0,<1H OCEAN,170688.0
1253,4766,-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,133500.0,<1H OCEAN,149172.0
1254,13606,-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,250000.0,INLAND,208536.05
1255,9746,-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,165500.0,<1H OCEAN,240358.0
1256,3529,-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,308400.0,<1H OCEAN,413445.14
1257,5263,-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,500001.0,<1H OCEAN,445981.46
1258,15933,-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,233000.0,NEAR BAY,225287.05
1259,10714,-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,231600.0,<1H OCEAN,239455.01
1260,1463,-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0,INLAND,179649.0
1261,5113,-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,113200.0,<1H OCEAN,105110.0
1262,1158,-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,91200.0,INLAND,147781.0
1263,17955,-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,315600.0,<1H OCEAN,320121.0
1264,19748,-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,128800.0,INLAND,139942.0
1265,14377,-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,400000.0,NEAR OCEAN,413840.21
1266,8765,-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,488500.0,NEAR OCEAN,386994.23
1267,18072,-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,346100.0,<1H OCEAN,344996.02
1268,8109,-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,137500.0,NEAR OCEAN,146762.0
1269,5178,-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,93400.0,<1H OCEAN,107812.0
1270,12073,-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,204800.0,<1H OCEAN,231565.0
1271,16870,-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,347400.0,NEAR OCEAN,327422.0
1272,10270,-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,<1H OCEAN,192334.0
1273,12363,-116.47,33.84,3.0,9169.0,1512.0,3838.0,1270.0,4.3111,142500.0,INLAND,187436.01
1274,3846,-118.47,34.19,41.0,1104.0,196.0,495.0,196.0,5.0929,225000.0,<1H OCEAN,274186.0
1275,17467,-119.84,34.44,28.0,977.0,162.0,537.0,159.0,4.2404,274300.0,NEAR OCEAN,305454.02
1276,17430,-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,134000.0,NEAR OCEAN,144349.0
1277,7810,-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6,156400.0,<1H OCEAN,166999.0
1278,7497,-118.25,33.93,42.0,763.0,191.0,754.0,174.0,2.0486,101800.0,<1H OCEAN,95254.0
1279,14884,-117.07,32.63,37.0,2372.0,444.0,1056.0,419.0,3.7583,145500.0,NEAR OCEAN,151735.0
1280,9920,-122.33,38.33,15.0,3193.0,468.0,1303.0,426.0,5.3017,202600.0,NEAR BAY,226248.0
1281,5396,-118.37,34.04,43.0,1465.0,278.0,727.0,290.0,4.0781,289400.0,<1H OCEAN,275822.05
1282,17807,-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,273900.0,<1H OCEAN,331885.01
1283,16512,-121.22,37.72,34.0,2123.0,387.0,1310.0,368.0,2.6368,165600.0,INLAND,91596.0
1284,13148,-121.29,36.9,17.0,3610.0,593.0,1734.0,559.0,5.8324,374200.0,INLAND,247660.0
1285,19366,-122.96,38.42,50.0,2530.0,524.0,940.0,361.0,2.9375,122900.0,<1H OCEAN,155296.0
1286,17676,-121.84,37.32,14.0,5762.0,1538.0,3979.0,1389.0,3.6953,192600.0,<1H OCEAN,219553.0
1287,3240,-119.56,36.09,14.0,1267.0,290.0,1077.0,279.0,1.85,52300.0,INLAND,55949.0
1288,14519,-117.13,32.91,16.0,2715.0,581.0,1619.0,584.0,4.0,154700.0,<1H OCEAN,165965.0
